Price,Open,Close
Ticker,SPY,SPY
Date,,
2004-01-07,112.38999938964844,112.93000030517578
2004-01-08,113.25,113.37999725341797
2004-01-09,112.83000183105469,112.38999938964844
2004-01-12,112.55000305175781,113.22000122070312
2004-01-13,113.08999633789062,112.55999755859375
2004-01-14,112.76000213623047,113.5
2004-01-15,113.56999969482422,113.77999877929688
2004-01-16,114.04000091552734,114.2300033569336
2004-01-20,114.52999877929688,114.19999694824219
2004-01-21,114.12999725341797,115.0999984741211
2004-01-22,115.13999938964844,114.80000305175781
2004-01-23,115.0,114.43000030517578
2004-01-26,114.38999938964844,115.87000274658203
2004-01-27,115.75,114.68000030517578
2004-01-28,114.9800033569336,113.37000274658203
2004-01-29,113.55999755859375,113.4800033569336
2004-01-30,113.5199966430664,113.4800033569336
2004-02-02,113.69999694824219,113.97000122070312
2004-02-03,113.73999786376953,113.77999877929688
2004-02-04,113.19000244140625,112.8499984741211
2004-02-05,113.16999816894531,113.18000030517578
2004-02-06,113.41999816894531,114.44999694824219
2004-02-09,114.66999816894531,114.4800033569336
2004-02-10,114.27999877929688,114.8499984741211
2004-02-11,114.8499984741211,116.06999969482422
2004-02-12,115.97000122070312,115.6500015258789
2004-02-13,115.81999969482422,115.12999725341797
2004-02-17,115.8499984741211,116.16999816894531
2004-02-18,116.19999694824219,115.66000366210938
2004-02-19,116.33000183105469,115.2300033569336
2004-02-20,115.4800033569336,114.87999725341797
2004-02-23,115.22000122070312,114.58999633789062
2004-02-24,114.2699966430664,114.38999938964844
2004-02-25,114.45999908447266,114.87000274658203
2004-02-26,114.61000061035156,114.94000244140625
2004-02-27,115.19000244140625,115.0199966430664
2004-03-01,115.43000030517578,116.16000366210938
2004-03-02,115.94000244140625,115.4800033569336
2004-03-03,115.25,115.69000244140625
2004-03-04,115.72000122070312,115.98999786376953
2004-03-05,115.41999816894531,116.37999725341797
2004-03-08,116.33999633789062,114.95999908447266
2004-03-09,115.0999984741211,114.5
2004-03-10,114.72000122070312,112.58000183105469
2004-03-11,112.4000015258789,111.12000274658203
2004-03-12,111.7300033569336,112.58000183105469
2004-03-15,112.2699966430664,111.19999694824219
2004-03-16,111.77999877929688,111.79000091552734
2004-03-17,112.18000030517578,113.04000091552734
2004-03-18,112.69999694824219,113.06999969482422
2004-03-19,112.41000366210938,111.05999755859375
2004-03-22,110.54000091552734,109.6500015258789
2004-03-23,110.25,109.45999908447266
2004-03-24,109.58000183105469,109.55000305175781
2004-03-25,110.08000183105469,111.0
2004-03-26,110.95999908447266,111.02999877929688
2004-03-29,111.62999725341797,112.58999633789062
2004-03-30,112.30000305175781,112.97000122070312
2004-03-31,112.98999786376953,113.0999984741211
2004-04-01,113.06999969482422,113.77999877929688
2004-04-02,114.80999755859375,114.63999938964844
2004-04-05,114.45999908447266,115.2699966430664
2004-04-06,114.83000183105469,114.9000015258789
2004-04-07,114.94999694824219,114.62999725341797
2004-04-08,115.41000366210938,114.37000274658203
2004-04-12,114.58000183105469,114.81999969482422
2004-04-13,115.26000213623047,113.20999908447266
2004-04-14,112.61000061035156,113.38999938964844
2004-04-15,113.44999694824219,112.95999908447266
2004-04-16,113.37999725341797,113.83000183105469
2004-04-19,113.55000305175781,113.83000183105469
2004-04-20,114.08000183105469,111.91999816894531
2004-04-21,112.19999694824219,112.66999816894531
2004-04-22,112.4800033569336,114.25
2004-04-23,114.41999816894531,114.36000061035156
2004-04-26,114.5,114.19999694824219
2004-04-27,114.2300033569336,114.30000305175781
2004-04-28,113.88999938964844,112.81999969482422
2004-04-29,112.72000122070312,111.83000183105469
2004-04-30,112.16999816894531,110.95999908447266
2004-05-03,111.37000274658203,112.1500015258789
2004-05-04,112.25,112.05999755859375
2004-05-05,112.41000366210938,112.77999877929688
2004-05-06,112.0199966430664,111.80999755859375
