Price,Open,Close
Ticker,QQQ,QQQ
Date,,
2009-05-04,34.68000030517578,35.04999923706055
2009-05-05,34.9900016784668,35.02000045776367
2009-05-06,35.290000915527344,35.029998779296875
2009-05-07,35.27000045776367,34.209999084472656
2009-05-08,34.470001220703125,34.22999954223633
2009-05-11,33.790000915527344,34.349998474121094
2009-05-12,34.41999816894531,33.93000030517578
2009-05-13,33.630001068115234,33.02000045776367
2009-05-14,33.099998474121094,33.38999938964844
2009-05-15,33.34000015258789,33.369998931884766
2009-05-18,33.599998474121094,34.2400016784668
2009-05-19,34.15999984741211,34.400001525878906
2009-05-20,34.529998779296875,34.279998779296875
2009-05-21,34.02000045776367,33.650001525878906
2009-05-22,33.779998779296875,33.540000915527344
2009-05-26,33.25,34.790000915527344
2009-05-27,34.689998626708984,34.54999923706055
2009-05-28,34.7599983215332,34.95000076293945
2009-05-29,34.970001220703125,35.380001068115234
2009-06-01,35.7599983215332,36.38999938964844
2009-06-02,36.189998626708984,36.439998626708984
2009-06-03,36.33000183105469,36.33000183105469
2009-06-04,36.40999984741211,36.7400016784668
2009-06-05,36.959999084472656,36.779998779296875
2009-06-08,36.54999923706055,36.66999816894531
2009-06-09,36.84000015258789,36.95000076293945
2009-06-10,37.15999984741211,36.81999969482422
2009-06-11,36.77000045776367,36.81999969482422
2009-06-12,36.66999816894531,36.650001525878906
2009-06-15,36.29999923706055,35.900001525878906
2009-06-16,36.040000915527344,35.54999923706055
2009-06-17,35.70000076293945,35.88999938964844
2009-06-18,35.83000183105469,35.81999969482422
2009-06-19,36.04999923706055,36.15999984741211
2009-06-22,35.83000183105469,35.08000183105469
2009-06-23,35.18000030517578,35.0
2009-06-24,35.29999923706055,35.59000015258789
2009-06-25,35.36000061035156,36.290000915527344
2009-06-26,36.119998931884766,36.369998931884766
2009-06-29,36.470001220703125,36.45000076293945
2009-06-30,36.54999923706055,36.380001068115234
2009-07-01,36.560001373291016,36.400001525878906
2009-07-02,36.09000015258789,35.599998474121094
2009-07-06,35.380001068115234,35.40999984741211
2009-07-07,35.41999816894531,34.529998779296875
2009-07-08,34.7400016784668,34.709999084472656
2009-07-09,34.84000015258789,34.77000045776367
2009-07-10,34.66999816894531,34.91999816894531
2009-07-13,34.95000076293945,35.59000015258789
2009-07-14,35.54999923706055,35.720001220703125
2009-07-15,36.31999969482422,36.91999816894531
2009-07-16,36.75,37.36000061035156
2009-07-17,37.349998474121094,37.560001373291016
2009-07-20,37.7599983215332,37.91999816894531
2009-07-21,38.06999969482422,38.18000030517578
2009-07-22,38.209999084472656,38.5
2009-07-23,38.459999084472656,39.349998474121094
2009-07-24,38.93000030517578,39.04999923706055
2009-07-27,39.33000183105469,39.349998474121094
2009-07-28,39.18000030517578,39.08000183105469
2009-07-29,39.31999969482422,39.34000015258789
2009-07-30,39.75,39.56999969482422
2009-07-31,39.56999969482422,39.45000076293945
2009-08-03,39.869998931884766,40.040000915527344
2009-08-04,39.849998474121094,40.040000915527344
2009-08-05,40.130001068115234,39.72999954223633
2009-08-06,39.81999969482422,39.380001068115234
2009-08-07,39.91999816894531,39.880001068115234
2009-08-10,39.7400016784668,39.599998474121094
2009-08-11,39.470001220703125,39.2599983215332
2009-08-12,39.22999954223633,39.869998931884766
2009-08-13,40.11000061035156,40.09000015258789
